Bank,Period,Indicator table,Element,Sub-element,AZN,FS Line,Item,Currency,Amount vs Share,Total,31-60 days,61-90 days,91+ days,31-60 days_share%inLP,61-90 days_share%inLP,91+ days_share%inLP
access_bank,2022_Q3,Balance Sheet,1.2,ASSETS,53349,,,,,,,,,,,
access_bank,2022_Q3,Balance Sheet,1.3,ASSETS,802182,,,,,,,,,,,
access_bank,2022_Q3,Balance Sheet,1.5,ASSETS,765424,,,,,,,,,,,
access_bank,2022_Q3,Balance Sheet,1.5.1,ASSETS,147117,,,,,,,,,,,
access_bank,2022_Q3,Balance Sheet,1.5.2,ASSETS,612874,,,,,,,,,,,
access_bank,2022_Q3,Balance Sheet,1.5.3,ASSETS,5433,,,,,,,,,,,
access_bank,2022_Q3,Balance Sheet,1.5.4,ASSETS,7189,,,,,,,,,,,
access_bank,2022_Q3,Balance Sheet,1.5.5,ASSETS,-37250,,,,,,,,,,,
access_bank,2022_Q3,Balance Sheet,1.6,ASSETS,41308,,,,,,,,,,,
access_bank,2022_Q3,Balance Sheet,1.7,ASSETS,12300,,,,,,,,,,,
access_bank,2022_Q3,Balance Sheet,1.8,ASSETS,17514,,,,,,,,,,,
access_bank,2022_Q3,Balance Sheet,2,LIABILITY,956372,,,,,,,,,,,
access_bank,2022_Q3,Balance Sheet,2.1,LIABILITY,25500,,,,,,,,,,,
access_bank,2022_Q3,Balance Sheet,2.1.1,LIABILITY,675047,,,,,,,,,,,
access_bank,2022_Q3,Balance Sheet,2.1.2,LIABILITY,127135,,,,,,,,,,,
access_bank,2022_Q3,Balance Sheet,2.2,LIABILITY,6390,,,,,,,,,,,
access_bank,2022_Q3,Balance Sheet,2.3,LIABILITY,97947,,,,,,,,,,,
access_bank,2022_Q3,Balance Sheet,2.7,LIABILITY,21994,,,,,,,,,,,
access_bank,2022_Q3,Balance Sheet,2.8,LIABILITY,1052083,,,,,,,,,,,
access_bank,2022_Q3,Balance Sheet,3,EQUITY,95711,,,,,,,,,,,
access_bank,2022_Q3,Balance Sheet,3.1,EQUITY,258718,,,,,,,,,,,
access_bank,2022_Q3,Balance Sheet,3.3,EQUITY,-170278,,,,,,,,,,,
access_bank,2022_Q3,Balance Sheet,3.4,EQUITY,7271,,,,,,,,,,,
access_bank,2022_Q3,Balance Sheet,3.4.2,EQUITY,82,,,,,,,,,,,
access_bank,2022_Q4,Balance Sheet,1,ASSETS,1168855,,,,,,,,,,,
access_bank,2022_Q4,Balance Sheet,1.1,ASSETS,152404,,,,,,,,,,,
access_bank,2022_Q4,Balance Sheet,1.10,ASSETS,18332,,,,,,,,,,,
access_bank,2022_Q4,Balance Sheet,1.2,ASSETS,93361,,,,,,,,,,,
access_bank,2022_Q4,Balance Sheet,1.3,ASSETS,860054,,,,,,,,,,,
access_bank,2022_Q4,Balance Sheet,1.5,ASSETS,813549,,,,,,,,,,,
access_bank,2022_Q4,Balance Sheet,1.5.1,ASSETS,174215,,,,,,,,,,,
access_bank,2022_Q4,Balance Sheet,1.5.2,ASSETS,634017,,,,,,,,,,,
access_bank,2022_Q4,Balance Sheet,1.5.3,ASSETS,5317,,,,,,,,,,,
access_bank,2022_Q4,Balance Sheet,1.5.4,ASSETS,7789,,,,,,,,,,,
access_bank,2022_Q4,Balance Sheet,1.5.5,ASSETS,-33980,,,,,,,,,,,
access_bank,2022_Q4,Balance Sheet,1.6,ASSETS,38903,,,,,,,,,,,
access_bank,2022_Q4,Balance Sheet,1.7,ASSETS,16072,,,,,,,,,,,
access_bank,2022_Q4,Balance Sheet,1.8,ASSETS,17514,,,,,,,,,,,
access_bank,2022_Q4,Balance Sheet,2,LIABILITY,1056093,,,,,,,,,,,
access_bank,2022_Q4,Balance Sheet,2.1,LIABILITY,52700,,,,,,,,,,,
access_bank,2022_Q4,Balance Sheet,2.1.1,LIABILITY,719013,,,,,,,,,,,
access_bank,2022_Q4,Balance Sheet,2.1.2,LIABILITY,141041,,,,,,,,,,,
access_bank,2022_Q4,Balance Sheet,2.2,LIABILITY,4260,,,,,,,,,,,
access_bank,2022_Q4,Balance Sheet,2.3,LIABILITY,135053,,,,,,,,,,,
access_bank,2022_Q4,Balance Sheet,2.4,LIABILITY,8500,,,,,,,,,,,
access_bank,2022_Q4,Balance Sheet,2.7,LIABILITY,21994,,,,,,,,,,,
access_bank,2022_Q4,Balance Sheet,2.8,LIABILITY,1168855,,,,,,,,,,,
access_bank,2022_Q4,Balance Sheet,3,EQUITY,112762,,,,,,,,,,,
access_bank,2022_Q4,Balance Sheet,3.1,EQUITY,270107,,,,,,,,,,,
access_bank,2022_Q4,Balance Sheet,3.3,EQUITY,-165222,,,,,,,,,,,
access_bank,2022_Q4,Balance Sheet,3.4,EQUITY,7877,,,,,,,,,,,
access_bank,2022_Q4,Balance Sheet,3.4.2,EQUITY,88,,,,,,,,,,,
access_bank,2023_Q1,Balance Sheet,1,ASSETS,1259840,,,,,,,,,,,
access_bank,2023_Q1,Balance Sheet,1.1,ASSETS,163506,,,,,,,,,,,
access_bank,2023_Q1,Balance Sheet,1.10,ASSETS,17262,,,,,,,,,,,
access_bank,2023_Q1,Balance Sheet,1.2,ASSETS,75953,,,,,,,,,,,
access_bank,2023_Q1,Balance Sheet,1.3,ASSETS,948764,,,,,,,,,,,
access_bank,2023_Q1,Balance Sheet,1.5,ASSETS,877910,,,,,,,,,,,
access_bank,2023_Q1,Balance Sheet,1.5.1,ASSETS,198718,,,,,,,,,,,
access_bank,2023_Q1,Balance Sheet,1.5.2,ASSETS,674016,,,,,,,,,,,
access_bank,2023_Q1,Balance Sheet,1.5.3,ASSETS,5176,,,,,,,,,,,
access_bank,2023_Q1,Balance Sheet,1.5.4,ASSETS,8376,,,,,,,,,,,
access_bank,2023_Q1,Balance Sheet,1.5.5,ASSETS,-35765,,,,,,,,,,,
access_bank,2023_Q1,Balance Sheet,1.6,ASSETS,40103,,,,,,,,,,,
access_bank,2023_Q1,Balance Sheet,1.7,ASSETS,15657,,,,,,,,,,,
access_bank,2023_Q1,Balance Sheet,1.8,ASSETS,17514,,,,,,,,,,,
access_bank,2023_Q1,Balance Sheet,2,LIABILITY,1141026,,,,,,,,,,,
access_bank,2023_Q1,Balance Sheet,2.1,LIABILITY,87700,,,,,,,,,,,
access_bank,2023_Q1,Balance Sheet,2.1.1,LIABILITY,750737,,,,,,,,,,,
access_bank,2023_Q1,Balance Sheet,2.1.2,LIABILITY,198027,,,,,,,,,,,
access_bank,2023_Q1,Balance Sheet,2.2,LIABILITY,4260,,,,,,,,,,,
access_bank,2023_Q1,Balance Sheet,2.3,LIABILITY,128930,,,,,,,,,,,
access_bank,2023_Q1,Balance Sheet,2.4,LIABILITY,8500,,,,,,,,,,,
access_bank,2023_Q1,Balance Sheet,2.7,LIABILITY,21994,,,,,,,,,,,
access_bank,2023_Q1,Balance Sheet,2.8,LIABILITY,1259840,,,,,,,,,,,
access_bank,2023_Q1,Balance Sheet,3,EQUITY,118814,,,,,,,,,,,
access_bank,2023_Q1,Balance Sheet,3.1,EQUITY,270107,,,,,,,,,,,
access_bank,2023_Q1,Balance Sheet,3.3,EQUITY,-159763,,,,,,,,,,,
access_bank,2023_Q1,Balance Sheet,3.4,EQUITY,8470,,,,,,,,,,,
access_bank,2023_Q1,Balance Sheet,3.4.2,EQUITY,94,,,,,,,,,,,
access_bank,2023_Q2,Balance Sheet,1,ASSETS,1317305,,,,,,,,,,,
access_bank,2023_Q2,Balance Sheet,1.1,ASSETS,136234,,,,,,,,,,,
access_bank,2023_Q2,Balance Sheet,1.10,ASSETS,17905,,,,,,,,,,,
access_bank,2023_Q2,Balance Sheet,1.2,ASSETS,77243,,,,,,,,,,,
access_bank,2023_Q2,Balance Sheet,1.3,ASSETS,985582,,,,,,,,,,,
access_bank,2023_Q2,Balance Sheet,1.5,ASSETS,939267,,,,,,,,,,,
access_bank,2023_Q2,Balance Sheet,1.5.1,ASSETS,223226,,,,,,,,,,,
access_bank,2023_Q2,Balance Sheet,1.5.2,ASSETS,710793,,,,,,,,,,,
access_bank,2023_Q2,Balance Sheet,1.5.3,ASSETS,5248,,,,,,,,,,,
access_bank,2023_Q2,Balance Sheet,1.5.4,ASSETS,8989,,,,,,,,,,,
access_bank,2023_Q2,Balance Sheet,1.5.5,ASSETS,-37705,,,,,,,,,,,
access_bank,2023_Q2,Balance Sheet,1.6,ASSETS,38570,,,,,,,,,,,
access_bank,2023_Q2,Balance Sheet,1.7,ASSETS,15372,,,,,,,,,,,
access_bank,2023_Q2,Balance Sheet,1.8,ASSETS,17514,,,,,,,,,,,
access_bank,2023_Q2,Balance Sheet,2,LIABILITY,1183861,,,,,,,,,,,
access_bank,2023_Q2,Balance Sheet,2.1,LIABILITY,112905,,,,,,,,,,,
access_bank,2023_Q2,Balance Sheet,2.1.1,LIABILITY,796626,,,,,,,,,,,
access_bank,2023_Q2,Balance Sheet,2.1.2,LIABILITY,188956,,,,,,,,,,,
access_bank,2023_Q2,Balance Sheet,2.2,LIABILITY,4260,,,,,,,,,,,
access_bank,2023_Q2,Balance Sheet,2.3,LIABILITY,136426,,,,,,,,,,,
access_bank,2023_Q2,Balance Sheet,2.4,LIABILITY,8500,,,,,,,,,,,
access_bank,2023_Q2,Balance Sheet,2.7,LIABILITY,21994,,,,,,,,,,,
access_bank,2023_Q2,Balance Sheet,2.8,LIABILITY,1317305,,,,,,,,,,,
access_bank,2023_Q2,Balance Sheet,3,EQUITY,133444,,,,,,,,,,,
access_bank,2023_Q2,Balance Sheet,3.1,EQUITY,270107,,,,,,,,,,,
access_bank,2023_Q2,Balance Sheet,3.3,EQUITY,-145753,,,,,,,,,,,
access_bank,2023_Q2,Balance Sheet,3.4,EQUITY,9090,,,,,,,,,,,
access_bank,2023_Q2,Balance Sheet,3.4.2,EQUITY,101,,,,,,,,,,,
access_bank,2023_Q3,Balance Sheet,1,ASSETS,1394081,,,,,,,,,,,
access_bank,2023_Q3,Balance Sheet,1.1,ASSETS,127697,,,,,,,,,,,
access_bank,2023_Q3,Balance Sheet,1.10,ASSETS,15924,,,,,,,,,,,
access_bank,2023_Q3,Balance Sheet,1.2,ASSETS,86882,,,,,,,,,,,
access_bank,2023_Q3,Balance Sheet,1.3,ASSETS,1025559,,,,,,,,,,,
access_bank,2023_Q3,Balance Sheet,1.5,ASSETS,992398,,,,,,,,,,,
access_bank,2023_Q3,Balance Sheet,1.5.1,ASSETS,233489,,,,,,,,,,,
access_bank,2023_Q3,Balance Sheet,1.5.2,ASSETS,752684,,,,,,,,,,,
access_bank,2023_Q3,Balance Sheet,1.5.3,ASSETS,6225,,,,,,,,,,,
access_bank,2023_Q3,Balance Sheet,1.5.4,ASSETS,9925,,,,,,,,,,,
access_bank,2023_Q3,Balance Sheet,1.5.5,ASSETS,-43261,,,,,,,,,,,
access_bank,2023_Q3,Balance Sheet,1.6,ASSETS,38424,,,,,,,,,,,
access_bank,2023_Q3,Balance Sheet,1.7,ASSETS,14803,,,,,,,,,,,
access_bank,2023_Q3,Balance Sheet,1.8,ASSETS,17514,,,,,,,,,,,
access_bank,2023_Q3,Balance Sheet,2,LIABILITY,1249856,,,,,,,,,,,
access_bank,2023_Q3,Balance Sheet,2.1,LIABILITY,143700,,,,,,,,,,,
access_bank,2023_Q3,Balance Sheet,2.1.1,LIABILITY,800243,,,,,,,,,,,
access_bank,2023_Q3,Balance Sheet,2.1.2,LIABILITY,225316,,,,,,,,,,,
access_bank,2023_Q3,Balance Sheet,2.2,LIABILITY,4260,,,,,,,,,,,
access_bank,2023_Q3,Balance Sheet,2.3,LIABILITY,158490,,,,,,,,,,,
access_bank,2023_Q3,Balance Sheet,2.4,LIABILITY,8500,,,,,,,,,,,
access_bank,2023_Q3,Balance Sheet,2.7,LIABILITY,21994,,,,,,,,,,,
access_bank,2023_Q3,Balance Sheet,2.8,LIABILITY,1394081,,,,,,,,,,,
access_bank,2023_Q3,Balance Sheet,3,EQUITY,144225,,,,,,,,,,,
access_bank,2023_Q3,Balance Sheet,3.1,EQUITY,270107,,,,,,,,,,,
access_bank,2023_Q3,Balance Sheet,3.3,EQUITY,-135914,,,,,,,,,,,
access_bank,2023_Q3,Balance Sheet,3.4,EQUITY,10032,,,,,,,,,,,
access_bank,2023_Q3,Balance Sheet,3.4.2,EQUITY,107,,,,,,,,,,,
access_bank,2023_Q4,Balance Sheet,1,ASSETS,1392287,,,,,,,,,,,
access_bank,2023_Q4,Balance Sheet,1.1,ASSETS,124771,,,,,,,,,,,
access_bank,2023_Q4,Balance Sheet,1.10,ASSETS,18440,,,,,,,,,,,
access_bank,2023_Q4,Balance Sheet,1.2,ASSETS,104513,,,,,,,,,,,
access_bank,2023_Q4,Balance Sheet,1.3,ASSETS,1051575,,,,,,,,,,,
access_bank,2023_Q4,Balance Sheet,1.5,ASSETS,1013765,,,,,,,,,,,
access_bank,2023_Q4,Balance Sheet,1.5.1,ASSETS,227537,,,,,,,,,,,
access_bank,2023_Q4,Balance Sheet,1.5.2,ASSETS,780045,,,,,,,,,,,
access_bank,2023_Q4,Balance Sheet,1.5.3,ASSETS,6183,,,,,,,,,,,
access_bank,2023_Q4,Balance Sheet,1.5.4,ASSETS,9798,,,,,,,,,,,
access_bank,2023_Q4,Balance Sheet,1.5.5,ASSETS,-45284,,,,,,,,,,,
access_bank,2023_Q4,Balance Sheet,1.6,ASSETS,37118,,,,,,,,,,,
access_bank,2023_Q4,Balance Sheet,1.7,ASSETS,15604,,,,,,,,,,,
access_bank,2023_Q4,Balance Sheet,1.8,ASSETS,0,,,,,,,,,,,
access_bank,2023_Q4,Balance Sheet,2,LIABILITY,1255172,,,,,,,,,,,
access_bank,2023_Q4,Balance Sheet,2.1,LIABILITY,123360,,,,,,,,,,,
access_bank,2023_Q4,Balance Sheet,2.1.1,LIABILITY,842466,,,,,,,,,,,
access_bank,2023_Q4,Balance Sheet,2.1.2,LIABILITY,209109,,,,,,,,,,,
access_bank,2023_Q4,Balance Sheet,2.2,LIABILITY,2126,,,,,,,,,,,
access_bank,2023_Q4,Balance Sheet,2.3,LIABILITY,144171,,,,,,,,,,,
access_bank,2023_Q4,Balance Sheet,2.4,LIABILITY,8500,,,,,,,,,,,
access_bank,2023_Q4,Balance Sheet,2.7,LIABILITY,21994,,,,,,,,,,,
access_bank,2023_Q4,Balance Sheet,2.8,LIABILITY,1392287,,,,,,,,,,,
access_bank,2023_Q4,Balance Sheet,3,EQUITY,137115,,,,,,,,,,,
access_bank,2023_Q4,Balance Sheet,3.1,EQUITY,270107,,,,,,,,,,,
access_bank,2023_Q4,Balance Sheet,3.3,EQUITY,-142899,,,,,,,,,,,
access_bank,2023_Q4,Balance Sheet,3.4,EQUITY,9907,,,,,,,,,,,
access_bank,2023_Q4,Balance Sheet,3.4.2,EQUITY,109,,,,,,,,,,,
access_bank,2024_Q1,Balance Sheet,1,ASSETS,1374140,,,,,,,,,,,
access_bank,2024_Q1,Balance Sheet,1.1,ASSETS,116769,,,,,,,,,,,
access_bank,2024_Q1,Balance Sheet,1.10,ASSETS,41447,,,,,,,,,,,
access_bank,2024_Q1,Balance Sheet,1.2,ASSETS,59361,,,,,,,,,,,
access_bank,2024_Q1,Balance Sheet,1.3,ASSETS,965388,,,,,,,,,,,
access_bank,2024_Q1,Balance Sheet,1.5,ASSETS,1035481,,,,,,,,,,,
access_bank,2024_Q1,Balance Sheet,1.5.1,ASSETS,225895,,,,,,,,,,,
access_bank,2024_Q1,Balance Sheet,1.5.2,ASSETS,801566,,,,,,,,,,,
access_bank,2024_Q1,Balance Sheet,1.5.3,ASSETS,8020,,,,,,,,,,,
access_bank,2024_Q1,Balance Sheet,1.5.4,ASSETS,9915,,,,,,,,,,,
access_bank,2024_Q1,Balance Sheet,1.5.5,ASSETS,-45066,,,,,,,,,,,
access_bank,2024_Q1,Balance Sheet,1.6,ASSETS,37086,,,,,,,,,,,
access_bank,2024_Q1,Balance Sheet,1.7,ASSETS,15797,,,,,,,,,,,
access_bank,2024_Q1,Balance Sheet,1.8,ASSETS,0,,,,,,,,,,,
access_bank,2024_Q1,Balance Sheet,2,LIABILITY,1220383,,,,,,,,,,,
access_bank,2024_Q1,Balance Sheet,2.1,LIABILITY,113265,,,,,,,,,,,
access_bank,2024_Q1,Balance Sheet,2.1.1,LIABILITY,809606,,,,,,,,,,,
access_bank,2024_Q1,Balance Sheet,2.1.2,LIABILITY,155782,,,,,,,,,,,
access_bank,2024_Q1,Balance Sheet,2.2,LIABILITY,2126,,,,,,,,,,,
access_bank,2024_Q1,Balance Sheet,2.3,LIABILITY,171109,,,,,,,,,,,
access_bank,2024_Q1,Balance Sheet,2.4,LIABILITY,8500,,,,,,,,,,,
access_bank,2024_Q1,Balance Sheet,2.7,LIABILITY,21994,,,,,,,,,,,
access_bank,2024_Q1,Balance Sheet,2.8,LIABILITY,1374140,,,,,,,,,,,
access_bank,2024_Q1,Balance Sheet,3,EQUITY,153757,,,,,,,,,,,
access_bank,2024_Q1,Balance Sheet,3.1,EQUITY,270107,,,,,,,,,,,
access_bank,2024_Q1,Balance Sheet,3.3,EQUITY,-126376,,,,,,,,,,,
access_bank,2024_Q1,Balance Sheet,3.4,EQUITY,10026,,,,,,,,,,,
access_bank,2024_Q1,Balance Sheet,3.4.2,EQUITY,111,,,,,,,,,,,
access_bank,2024_Q2,Balance Sheet,1,ASSETS,1478666,,,,,,,,,,,
access_bank,2024_Q2,Balance Sheet,1.1,ASSETS,144316,,,,,,,,,,,
access_bank,2024_Q2,Balance Sheet,1.10,ASSETS,36511,,,,,,,,,,,
access_bank,2024_Q2,Balance Sheet,1.2,ASSETS,68158,,,,,,,,,,,
access_bank,2024_Q2,Balance Sheet,1.3,ASSETS,1029725,,,,,,,,,,,
access_bank,2024_Q2,Balance Sheet,1.5,ASSETS,1080959,,,,,,,,,,,
access_bank,2024_Q2,Balance Sheet,1.5.1,ASSETS,231052,,,,,,,,,,,
access_bank,2024_Q2,Balance Sheet,1.5.2,ASSETS,841560,,,,,,,,,,,
access_bank,2024_Q2,Balance Sheet,1.5.3,ASSETS,8347,,,,,,,,,,,
access_bank,2024_Q2,Balance Sheet,1.5.4,ASSETS,10357,,,,,,,,,,,
access_bank,2024_Q2,Balance Sheet,1.5.5,ASSETS,-47720,,,,,,,,,,,
access_bank,2024_Q2,Balance Sheet,1.6,ASSETS,38186,,,,,,,,,,,
access_bank,2024_Q2,Balance Sheet,1.7,ASSETS,15076,,,,,,,,,,,
access_bank,2024_Q2,Balance Sheet,1.8,ASSETS,0,,,,,,,,,,,
access_bank,2024_Q2,Balance Sheet,2,LIABILITY,1313793,,,,,,,,,,,
access_bank,2024_Q2,Balance Sheet,2.1,LIABILITY,143180,,,,,,,,,,,
access_bank,2024_Q2,Balance Sheet,2.1.1,LIABILITY,832897,,,,,,,,,,,
access_bank,2024_Q2,Balance Sheet,2.1.2,LIABILITY,196828,,,,,,,,,,,
access_bank,2024_Q2,Balance Sheet,2.2,LIABILITY,2126,,,,,,,,,,,
access_bank,2024_Q2,Balance Sheet,2.3,LIABILITY,197512,,,,,,,,,,,
access_bank,2024_Q2,Balance Sheet,2.4,LIABILITY,9250,,,,,,,,,,,
access_bank,2024_Q2,Balance Sheet,2.7,LIABILITY,21994,,,,,,,,,,,
access_bank,2024_Q2,Balance Sheet,2.8,LIABILITY,1478666,,,,,,,,,,,
access_bank,2024_Q2,Balance Sheet,3,EQUITY,164873,,,,,,,,,,,
access_bank,2024_Q2,Balance Sheet,3.1,EQUITY,270107,,,,,,,,,,,
access_bank,2024_Q2,Balance Sheet,3.3,EQUITY,-115702,,,,,,,,,,,
access_bank,2024_Q2,Balance Sheet,3.4,EQUITY,10468,,,,,,,,,,,
access_bank,2024_Q2,Balance Sheet,3.4.2,EQUITY,111,,,,,,,,,,,
access_bank,2024_Q3,Balance Sheet,1,ASSETS,1464516,,,,,,,,,,,
access_bank,2024_Q3,Balance Sheet,1.1,ASSETS,124157,,,,,,,,,,,
access_bank,2024_Q3,Balance Sheet,1.10,ASSETS,25592,,,,,,,,,,,
access_bank,2024_Q3,Balance Sheet,1.2,ASSETS,61680,,,,,,,,,,,
access_bank,2024_Q3,Balance Sheet,1.3,ASSETS,1049153,,,,,,,,,,,
access_bank,2024_Q3,Balance Sheet,1.5,ASSETS,1121649,,,,,,,,,,,
access_bank,2024_Q3,Balance Sheet,1.5.1,ASSETS,237119,,,,,,,,,,,
access_bank,2024_Q3,Balance Sheet,1.5.2,ASSETS,874303,,,,,,,,,,,
access_bank,2024_Q3,Balance Sheet,1.5.3,ASSETS,10227,,,,,,,,,,,
access_bank,2024_Q3,Balance Sheet,1.5.4,ASSETS,10789,,,,,,,,,,,
access_bank,2024_Q3,Balance Sheet,1.5.5,ASSETS,-48310,,,,,,,,,,,
access_bank,2024_Q3,Balance Sheet,1.6,ASSETS,37454,,,,,,,,,,,
access_bank,2024_Q3,Balance Sheet,1.7,ASSETS,14471,,,,,,,,,,,
access_bank,2024_Q3,Balance Sheet,1.8,ASSETS,0,,,,,,,,,,,
access_bank,2024_Q3,Balance Sheet,2,LIABILITY,1296341,,,,,,,,,,,
access_bank,2024_Q3,Balance Sheet,2.1,LIABILITY,127823,,,,,,,,,,,
access_bank,2024_Q3,Balance Sheet,2.1.1,LIABILITY,818795,,,,,,,,,,,
access_bank,2024_Q3,Balance Sheet,2.1.2,LIABILITY,230358,,,,,,,,,,,
access_bank,2024_Q3,Balance Sheet,2.2,LIABILITY,2126,,,,,,,,,,,
access_bank,2024_Q3,Balance Sheet,2.3,LIABILITY,169891,,,,,,,,,,,
access_bank,2024_Q3,Balance Sheet,2.4,LIABILITY,9250,,,,,,,,,,,
access_bank,2024_Q3,Balance Sheet,2.7,LIABILITY,21994,,,,,,,,,,,
access_bank,2024_Q3,Balance Sheet,2.8,LIABILITY,1464516,,,,,,,,,,,
access_bank,2024_Q3,Balance Sheet,3,EQUITY,168175,,,,,,,,,,,
access_bank,2024_Q3,Balance Sheet,3.1,EQUITY,121749,,,,,,,,,,,
access_bank,2024_Q3,Balance Sheet,3.3,EQUITY,35524,,,,,,,,,,,
access_bank,2024_Q3,Balance Sheet,3.4,EQUITY,10902,,,,,,,,,,,
access_bank,2024_Q3,Balance Sheet,3.4.2,EQUITY,113,,,,,,,,,,,
access_bank,2024_Q4,Balance Sheet,1,ASSETS,1485294,,,,,,,,,,,
access_bank,2024_Q4,Balance Sheet,1.1,ASSETS,137616,,,,,,,,,,,
access_bank,2024_Q4,Balance Sheet,1.10,ASSETS,28008,,,,,,,,,,,
access_bank,2024_Q4,Balance Sheet,1.2,ASSETS,56311,,,,,,,,,,,
access_bank,2024_Q4,Balance Sheet,1.3,ASSETS,1026483,,,,,,,,,,,
access_bank,2024_Q4,Balance Sheet,1.5,ASSETS,1151550,,,,,,,,,,,
access_bank,2024_Q4,Balance Sheet,1.5.1,ASSETS,239142,,,,,,,,,,,
access_bank,2024_Q4,Balance Sheet,1.5.2,ASSETS,901880,,,,,,,,,,,
access_bank,2024_Q4,Balance Sheet,1.5.3,ASSETS,10528,,,,,,,,,,,
access_bank,2024_Q4,Balance Sheet,1.5.4,ASSETS,11186,,,,,,,,,,,
access_bank,2024_Q4,Balance Sheet,1.5.5,ASSETS,-48966,,,,,,,,,,,
access_bank,2024_Q4,Balance Sheet,1.6,ASSETS,36485,,,,,,,,,,,
access_bank,2024_Q4,Balance Sheet,1.7,ASSETS,13730,,,,,,,,,,,
access_bank,2024_Q4,Balance Sheet,1.8,ASSETS,0,,,,,,,,,,,
access_bank,2024_Q4,Balance Sheet,2,LIABILITY,1304136,,,,,,,,,,,
access_bank,2024_Q4,Balance Sheet,2.1,LIABILITY,110560,,,,,,,,,,,
access_bank,2024_Q4,Balance Sheet,2.1.1,LIABILITY,807482,,,,,,,,,,,
access_bank,2024_Q4,Balance Sheet,2.1.2,LIABILITY,219001,,,,,,,,,,,
access_bank,2024_Q4,Balance Sheet,2.2,LIABILITY,0,,,,,,,,,,,
access_bank,2024_Q4,Balance Sheet,2.3,LIABILITY,197501,,,,,,,,,,,
access_bank,2024_Q4,Balance Sheet,2.4,LIABILITY,9250,,,,,,,,,,,
access_bank,2024_Q4,Balance Sheet,2.7,LIABILITY,21994,,,,,,,,,,,
access_bank,2024_Q4,Balance Sheet,2.8,LIABILITY,1485294,,,,,,,,,,,
access_bank,2024_Q4,Balance Sheet,3,EQUITY,181158,,,,,,,,,,,
access_bank,2024_Q4,Balance Sheet,3.1,EQUITY,121749,,,,,,,,,,,
access_bank,2024_Q4,Balance Sheet,3.3,EQUITY,48102,,,,,,,,,,,
access_bank,2024_Q4,Balance Sheet,3.4,EQUITY,11307,,,,,,,,,,,
access_bank,2024_Q4,Balance Sheet,3.4.2,EQUITY,121,,,,,,,,,,,
access_bank,2025_Q1,Balance Sheet,1,ASSETS,1576219,,,,,,,,,,,
access_bank,2025_Q1,Balance Sheet,1.1,ASSETS,159635,,,,,,,,,,,
access_bank,2025_Q1,Balance Sheet,1.10,ASSETS,49095,,,,,,,,,,,
access_bank,2025_Q1,Balance Sheet,1.2,ASSETS,56812,,,,,,,,,,,
access_bank,2025_Q1,Balance Sheet,1.3,ASSETS,1060152,,,,,,,,,,,
access_bank,2025_Q1,Balance Sheet,1.5,ASSETS,1186235,,,,,,,,,,,
access_bank,2025_Q1,Balance Sheet,1.5.1,ASSETS,245608,,,,,,,,,,,
access_bank,2025_Q1,Balance Sheet,1.5.2,ASSETS,924246,,,,,,,,,,,
access_bank,2025_Q1,Balance Sheet,1.5.3,ASSETS,16381,,,,,,,,,,,
access_bank,2025_Q1,Balance Sheet,1.5.4,ASSETS,11539,,,,,,,,,,,
access_bank,2025_Q1,Balance Sheet,1.5.5,ASSETS,-51517,,,,,,,,,,,
access_bank,2025_Q1,Balance Sheet,1.6,ASSETS,33390,,,,,,,,,,,
access_bank,2025_Q1,Balance Sheet,1.7,ASSETS,14536,,,,,,,,,,,
access_bank,2025_Q1,Balance Sheet,1.8,ASSETS,0,,,,,,,,,,,
access_bank,2025_Q1,Balance Sheet,2,LIABILITY,1384625,,,,,,,,,,,
access_bank,2025_Q1,Balance Sheet,2.1,LIABILITY,128033,,,,,,,,,,,
access_bank,2025_Q1,Balance Sheet,2.1.1,LIABILITY,827509,,,,,,,,,,,
access_bank,2025_Q1,Balance Sheet,2.1.2,LIABILITY,232643,,,,,,,,,,,
access_bank,2025_Q1,Balance Sheet,2.2,LIABILITY,0,,,,,,,,,,,
access_bank,2025_Q1,Balance Sheet,2.3,LIABILITY,225571,,,,,,,,,,,
access_bank,2025_Q1,Balance Sheet,2.4,LIABILITY,9250,,,,,,,,,,,
access_bank,2025_Q1,Balance Sheet,2.7,LIABILITY,35594,,,,,,,,,,,
access_bank,2025_Q1,Balance Sheet,2.8,LIABILITY,1576219,,,,,,,,,,,
access_bank,2025_Q1,Balance Sheet,3,EQUITY,191594,,,,,,,,,,,
access_bank,2025_Q1,Balance Sheet,3.1,EQUITY,121750,,,,,,,,,,,
access_bank,2025_Q1,Balance Sheet,3.3,EQUITY,58150,,,,,,,,,,,
access_bank,2025_Q1,Balance Sheet,3.4,EQUITY,11694,,,,,,,,,,,
access_bank,2025_Q1,Balance Sheet,3.4.2,EQUITY,155,,,,,,,,,,,
access_bank,2025_Q2,Balance Sheet,1,ASSETS,1601917,,,,,,,,,,,
access_bank,2025_Q2,Balance Sheet,1.1,ASSETS,146792,,,,,,,,,,,
access_bank,2025_Q2,Balance Sheet,1.10,ASSETS,30428,,,,,,,,,,,
access_bank,2025_Q2,Balance Sheet,1.2,ASSETS,43869,,,,,,,,,,,
access_bank,2025_Q2,Balance Sheet,1.3,ASSETS,1066909,,,,,,,,,,,
access_bank,2025_Q2,Balance Sheet,1.5,ASSETS,1224625,,,,,,,,,,,
